epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5323509573936462,0.8233849406242371,0.0005,0.5788959264755249,0.6696299314498901
1,0.626768171787262,0.6448586583137512,0.0005,0.6523367762565613,0.6272385120391846
2,0.6457777619361877,0.6307901740074158,0.0005,0.6583618521690369,0.6252312064170837
3,0.6563816666603088,0.6236281991004944,0.0005,0.670412003993988,0.6181449890136719
4,0.6618973016738892,0.6187549233436584,0.0005,0.6663410067558289,0.6164576411247253
5,0.6636273264884949,0.6162632703781128,0.0005,0.6634098887443542,0.618695855140686
6,0.6664156317710876,0.6141813397407532,0.0005,0.6648754477500916,0.6183397173881531
7,0.6680845618247986,0.6117379069328308,0.0005,0.6666666865348816,0.6156182885169983
8,0.6701809167861938,0.6102182269096375,0.0005,0.6733431220054626,0.6122723817825317
9,0.6728471517562866,0.6080492734909058,0.0005,0.6695978045463562,0.6099883317947388
10,0.6814971566200256,0.6013204455375671,0.0005,0.6770884394645691,0.6080794334411621
11,0.6909612417221069,0.5901192426681519,0.0005,0.6853932738304138,0.603010892868042
12,0.6944823265075684,0.5853086709976196,0.0005,0.707213819026947,0.596844494342804
13,0.6984918713569641,0.5819872617721558,0.0005,0.7060739398002625,0.5856695771217346
14,0.7016872763633728,0.5773134827613831,0.0005,0.6966292262077332,0.5924805998802185
15,0.7023792266845703,0.5747894048690796,0.0005,0.7065624594688416,0.5785432457923889
16,0.7075489163398743,0.5724610686302185,0.0005,0.7037941813468933,0.5807652473449707
17,0.7050861716270447,0.5723101496696472,0.0005,0.7122618556022644,0.5773319602012634
18,0.7060631513595581,0.5711926817893982,0.0005,0.7052597403526306,0.5805200338363647
19,0.7062259316444397,0.5711359977722168,0.0005,0.6946751475334167,0.5848308205604553
20,0.7071622014045715,0.5693472623825073,0.0005,0.7160071730613708,0.568759024143219
21,0.7122504115104675,0.5621316432952881,0.00025,0.7132388949394226,0.5711243152618408
22,0.712759256362915,0.5607319474220276,0.00025,0.7153558135032654,0.5707892179489136
23,0.7135733366012573,0.5597001314163208,0.00025,0.7173098921775818,0.5693926811218262
24,0.7145096063613892,0.5594385266304016,0.00025,0.7223579287528992,0.5630251169204712
25,0.7147741913795471,0.5581297278404236,0.00025,0.71649569272995,0.5718867778778076
26,0.7148759365081787,0.5588011741638184,0.00025,0.7192639708518982,0.5645933151245117
27,0.7148556113243103,0.5574908256530762,0.00025,0.7158443331718445,0.564676821231842
28,0.7173182964324951,0.5567139983177185,0.00025,0.7140530943870544,0.5640320181846619
29,0.7174811363220215,0.5560911893844604,0.00025,0.7210552096366882,0.5627897381782532
30,0.714367151260376,0.5570468306541443,0.00025,0.7239863276481628,0.5607526302337646
31,0.716972291469574,0.5552064776420593,0.00025,0.7140530943870544,0.5710866451263428
32,0.7161785364151001,0.5553557872772217,0.00025,0.7199153304100037,0.5643594861030579
33,0.7164227962493896,0.5544444918632507,0.00025,0.7160071730613708,0.5678231716156006
34,0.7195571064949036,0.5533722043037415,0.00025,0.7212180495262146,0.5628176331520081
35,0.7179695963859558,0.5540600419044495,0.00025,0.7205666899681091,0.5622878670692444
36,0.7179899215698242,0.5545551776885986,0.00025,0.71649569272995,0.5630005598068237
37,0.7199031114578247,0.5536742806434631,0.00025,0.7132388949394226,0.5681914687156677
38,0.7182952165603638,0.553132176399231,0.00025,0.7210552096366882,0.5633679628372192
39,0.7195978164672852,0.5516855120658875,0.00025,0.7204038500785828,0.557695209980011
40,0.7213685512542725,0.5505795478820801,0.00025,0.7239863276481628,0.55907142162323
41,0.7186005115509033,0.5526386499404907,0.00025,0.7116104960441589,0.569769024848938
42,0.7187633514404297,0.5507946610450745,0.00025,0.7241491675376892,0.5612127184867859
43,0.7182748913764954,0.5523595809936523,0.00025,0.7217065691947937,0.5564017295837402
44,0.722935676574707,0.5477725863456726,0.00025,0.7233349680900574,0.5571815371513367
45,0.7212464213371277,0.5493456125259399,0.00025,0.6989089846611023,0.5721043944358826
46,0.7236887812614441,0.5495497584342957,0.00025,0.710307776927948,0.5675309300422668
47,0.7195571064949036,0.5495102405548096,0.00025,0.7238234877586365,0.5576240420341492
48,0.7239329814910889,0.5482603907585144,0.00025,0.7171470522880554,0.5646573305130005
49,0.720330536365509,0.5492405891418457,0.00025,0.7145416140556335,0.564121663570404
50,0.7200048565864563,0.5487294793128967,0.00025,0.7212180495262146,0.560401976108551
51,0.7233631014823914,0.5470786094665527,0.00025,0.7220322489738464,0.5578721165657043
52,0.7231596112251282,0.5485773086547852,0.00025,0.71649569272995,0.5636179447174072
53,0.7248081564903259,0.5462318658828735,0.00025,0.7125875353813171,0.568229079246521
54,0.7217145562171936,0.5475854277610779,0.00025,0.7127503752708435,0.5626025795936584
55,0.7233834862709045,0.547791600227356,0.00025,0.7187754511833191,0.5606076717376709
