epoch,accuracy,loss,val_accuracy,val_loss
0,0.6591732501983643,0.6825653910636902,0.6931981444358826,0.605521559715271
1,0.6908977627754211,0.5960049629211426,0.698077917098999,0.5976350903511047
2,0.6979867815971375,0.5873585939407349,0.6933879256248474,0.600281834602356
3,0.7006028294563293,0.5822581648826599,0.7052348852157593,0.5870295763015747
4,0.7039745450019836,0.5781880617141724,0.7029576897621155,0.5878936648368835
5,0.7056722640991211,0.5758506059646606,0.7063463926315308,0.586203932762146
6,0.7074953317642212,0.5729517936706543,0.7040420770645142,0.5850100517272949
7,0.7084035277366638,0.5715576410293579,0.7077019214630127,0.5799908638000488
8,0.7105925679206848,0.5699881911277771,0.7085694074630737,0.5803831815719604
9,0.7110839486122131,0.5680398344993591,0.7121478915214539,0.5767366290092468
10,0.7120530605316162,0.5665307641029358,0.706319272518158,0.5817809700965881
11,0.7139948010444641,0.5646535158157349,0.7064006328582764,0.5808418393135071
12,0.7143505811691284,0.5638888478279114,0.7111719846725464,0.5767398476600647
13,0.7163498997688293,0.5622202157974243,0.7113888263702393,0.5749024152755737
14,0.7168886661529541,0.5608039498329163,0.7144793272018433,0.5705430507659912
15,0.7166413068771362,0.5597105026245117,0.7049909234046936,0.5818415880203247
16,0.7182136178016663,0.5584437251091003,0.7082712054252625,0.5773026347160339
17,0.7187524437904358,0.5575423240661621,0.7119039297103882,0.5725070238113403
18,0.7201282382011414,0.5561693906784058,0.7125545740127563,0.5746666789054871
19,0.7207584977149963,0.5549322962760925,0.7142082452774048,0.5733453035354614
20,0.721710741519928,0.5544305443763733,0.7088947296142578,0.5764919519424438
21,0.722415566444397,0.5528342127799988,0.7103586792945862,0.5743081569671631
22,0.7230051755905151,0.5517176985740662,0.7140455842018127,0.5732166171073914
23,0.7237473130226135,0.5509971380233765,0.7135576009750366,0.5700474977493286
24,0.7237845659255981,0.5500145554542542,0.7168108224868774,0.5685445666313171
25,0.7256178259849548,0.5490110516548157,0.7004907131195068,0.5848104953765869
26,0.7258550524711609,0.5478661060333252,0.7142082452774048,0.5693949460983276
27,0.7261667847633362,0.546487033367157,0.712093710899353,0.5720690488815308
28,0.7276002168655396,0.5457656979560852,0.7058042287826538,0.5799573063850403
29,0.7282982468605042,0.5448640584945679,0.7011955380439758,0.584179699420929
30,0.7296096682548523,0.5433090329170227,0.71125328540802,0.5726989507675171
31,0.7299180030822754,0.5430740118026733,0.7104942202568054,0.573160707950592
32,0.7293623089790344,0.5422815680503845,0.7103044390678406,0.5761727690696716
