epoch,accuracy,loss,val_accuracy,val_loss
0,0.5154634714126587,1.2371281385421753,0.52095627784729,1.2288954257965088
1,0.5158403515815735,1.2196431159973145,0.5146672129631042,1.2097402811050415
2,0.5165402889251709,1.1992840766906738,0.5180702209472656,1.188496708869934
3,0.5191570520401001,1.1777656078338623,0.5193625092506409,1.1668747663497925
4,0.5207723379135132,1.1559360027313232,0.5171656012535095,1.1452882289886475
5,0.5204923152923584,1.1343177556991577,0.5211285948753357,1.1236861944198608
6,0.5215045809745789,1.113039493560791,0.5226362347602844,1.1027328968048096
7,0.5222476124763489,1.0924527645111084,0.5239715576171875,1.0823460817337036
8,0.5217522382736206,1.0726451873779297,0.5228946805000305,1.0628852844238281
9,0.5236905813217163,1.0534353256225586,0.5242300033569336,1.044108271598816
10,0.5233890414237976,1.0352219343185425,0.5218608379364014,1.026473879814148
11,0.523959755897522,1.0176911354064941,0.521903932094574,1.0093001127243042
12,0.5240351557731628,1.0010327100753784,0.5235838890075684,0.9932175874710083
13,0.5240566730499268,0.985231339931488,0.5275899171829224,0.9772698879241943
14,0.5246381759643555,0.9701138734817505,0.524703860282898,0.9627278447151184
15,0.5246704816818237,0.9557740092277527,0.5261684060096741,0.9488371014595032
16,0.5243366360664368,0.9421427249908447,0.5203101634979248,0.935846745967865
17,0.5248966217041016,0.929275631904602,0.5307775139808655,0.9227520823478699
18,0.5242505073547363,0.9170845746994019,0.5265130400657654,0.9111079573631287
19,0.5247781872749329,0.9054310321807861,0.5309498310089111,0.8996028900146484
20,0.5239490270614624,0.8944664597511292,0.5265991687774658,0.8888673186302185
21,0.5249504446983337,0.884016215801239,0.5235407948493958,0.8791859745979309
22,0.5250904560089111,0.8741490244865417,0.5221193432807922,0.8696893453598022
23,0.524702787399292,0.8647525906562805,0.5269007086753845,0.8600701689720154
24,0.5244335532188416,0.8558772802352905,0.526685357093811,0.8516033887863159
25,0.525295078754425,0.8474787473678589,0.5241869688034058,0.8434649705886841
26,0.5242074728012085,0.8394984006881714,0.5279775857925415,0.8356513381004333
27,0.5233352184295654,0.8320366144180298,0.5165625810623169,0.8286517262458801
28,0.5247458815574646,0.8247523903846741,0.5280206799507141,0.8211523294448853
29,0.5248858332633972,0.8179823756217957,0.5260822772979736,0.8147063851356506
30,0.5243366360664368,0.8115831613540649,0.5241869688034058,0.808569610118866
31,0.5235182642936707,0.805590808391571,0.52095627784729,0.8025804162025452
32,0.523475170135498,0.7997615933418274,0.5258669257164001,0.7970387935638428
33,0.5222153067588806,0.7943875789642334,0.5281068086624146,0.7914493083953857
34,0.5232598185539246,0.7892141938209534,0.5227654576301575,0.7866311073303223
35,0.5233136415481567,0.7842715382575989,0.5246607661247253,0.7817652225494385
36,0.5230982899665833,0.7796406149864197,0.5207839608192444,0.7775453329086304
37,0.5237982273101807,0.7752338647842407,0.5215162634849548,0.7731626629829407
38,0.5228183269500732,0.7711010575294495,0.524833083152771,0.7690109610557556
39,0.5226137042045593,0.7671313881874084,0.5256515145301819,0.7650285959243774
40,0.5225167870521545,0.763336181640625,0.5179409980773926,0.7618921399116516
41,0.5228290557861328,0.75977623462677,0.5170794725418091,0.7582874894142151
42,0.5230982899665833,0.7564079761505127,0.5193625092506409,0.7550560235977173
43,0.5208046436309814,0.7532682418823242,0.5215162634849548,0.7517183423042297
44,0.5221830010414124,0.7502357363700867,0.5239715576171875,0.7485907673835754
45,0.5223445296287537,0.7472769021987915,0.5193625092506409,0.7460414171218872
46,0.5220537781715393,0.7445995211601257,0.5221193432807922,0.7432454824447632
47,0.5193508863449097,0.7420656085014343,0.5232823491096497,0.7404723167419434
48,0.5195985436439514,0.7396424412727356,0.5216885805130005,0.7384898066520691
49,0.5205892324447632,0.7372523546218872,0.5225070118904114,0.7358671426773071
50,0.5198569893836975,0.7350837588310242,0.5240577459335327,0.7338928580284119
51,0.5190170407295227,0.7330357432365417,0.5173379182815552,0.7320268154144287
52,0.5186293721199036,0.7310149669647217,0.5151410698890686,0.730195164680481
53,0.5185970664024353,0.729132354259491,0.5202670693397522,0.7280628085136414
54,0.5188555121421814,0.7273522019386292,0.5159595012664795,0.7266055941581726
55,0.5190709233283997,0.7256084680557251,0.5119534730911255,0.7250413298606873
56,0.516981840133667,0.7240803837776184,0.519233226776123,0.723199725151062
57,0.5153665542602539,0.7226077914237976,0.5151841640472412,0.7217901945114136
58,0.5154634714126587,0.7211453914642334,0.5179840326309204,0.7204504609107971
59,0.5155926942825317,0.7197783589363098,0.5142365097999573,0.7191092371940613
