epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5276901721954346,0.7928256988525391,0.0005,0.5391629934310913,0.6891158223152161
1,0.6020597219467163,0.6616045832633972,0.0005,0.6354014277458191,0.6416791081428528
2,0.6275415420532227,0.644142746925354,0.0005,0.6507083773612976,0.6308465600013733
3,0.6337084770202637,0.6374655961990356,0.0005,0.6332845091819763,0.6360040307044983
4,0.6420735716819763,0.6328591704368591,0.0005,0.6555935740470886,0.6283363699913025
5,0.6449229717254639,0.6287415027618408,0.0005,0.641589343547821,0.6274437308311462
6,0.6491767168045044,0.6271745562553406,0.0005,0.6528252959251404,0.6246638894081116
7,0.6512323617935181,0.6242729425430298,0.0005,0.6531509757041931,0.6223223209381104
8,0.6508456468582153,0.6244423389434814,0.0005,0.6660153269767761,0.6164957284927368
9,0.6535729765892029,0.6218804121017456,0.0005,0.6673180460929871,0.6173738241195679
10,0.6524128317832947,0.6201338768005371,0.0005,0.6699234843254089,0.6152584552764893
11,0.6561577916145325,0.6203209161758423,0.0005,0.6684579253196716,0.6133469939231873
12,0.6543870568275452,0.6191391348838806,0.0005,0.662432849407196,0.6192603707313538
13,0.6582948565483093,0.6173726916313171,0.0005,0.6621071696281433,0.6183025240898132
14,0.6584983468055725,0.6172741055488586,0.0005,0.6577104926109314,0.620358407497406
15,0.6593939065933228,0.6161432862281799,0.0005,0.6674808859825134,0.613988995552063
16,0.6625689268112183,0.6147405505180359,0.0005,0.6669923663139343,0.6143205761909485
17,0.6615309715270996,0.613813579082489,0.0005,0.6682950854301453,0.6129128932952881
18,0.6633220314979553,0.6128329038619995,0.0005,0.6622700095176697,0.6192487478256226
19,0.665764331817627,0.612078070640564,0.0005,0.668620765209198,0.6108693480491638
20,0.6665987968444824,0.6106661558151245,0.0005,0.6710633635520935,0.611155092716217
21,0.6688376665115356,0.6065978407859802,0.00025,0.6697606444358826,0.6117560267448425
22,0.6691836714744568,0.6072663068771362,0.00025,0.6728546023368835,0.6084283590316772
23,0.6721144914627075,0.604515790939331,0.00025,0.6741573214530945,0.6085076332092285
24,0.6721144914627075,0.60386723279953,0.00025,0.6726917624473572,0.6100755333900452
25,0.6715039014816284,0.6040514707565308,0.00025,0.6764370799064636,0.6071227788925171
26,0.6721348166465759,0.6035236716270447,0.00025,0.6741573214530945,0.6094545722007751
27,0.6708729267120361,0.604047954082489,0.00025,0.6715518832206726,0.6117128133773804
28,0.6752080917358398,0.6017112731933594,0.00025,0.6669923663139343,0.6121419072151184
29,0.6772434115409851,0.6005717515945435,0.00025,0.670412003993988,0.6067313551902771
30,0.6762461066246033,0.6006714701652527,0.00025,0.6756228804588318,0.6057237386703491
31,0.6772841215133667,0.6001428961753845,0.00025,0.6730174422264099,0.6090115904808044
32,0.6784645915031433,0.5986602902412415,0.00025,0.6767627596855164,0.6045347452163696
33,0.6785867214202881,0.5997980237007141,0.00025,0.6713890433311462,0.610016405582428
34,0.6788716316223145,0.5983154773712158,0.00025,0.6731802821159363,0.6086637377738953
35,0.6801945567131042,0.5969348549842834,0.00025,0.671714723110199,0.607131838798523
36,0.6794618964195251,0.596944272518158,0.00025,0.6738316416740417,0.6066309809684753
37,0.6792990565299988,0.5966157913208008,0.00025,0.6751343607902527,0.6069727540016174
38,0.6808051466941833,0.5965695381164551,0.00025,0.6754600405693054,0.6067937612533569
39,0.6803981065750122,0.5949969291687012,0.00025,0.6757857203483582,0.6060688495635986
40,0.6815785765647888,0.5956807732582092,0.00025,0.6769255995750427,0.6048962473869324
41,0.68198561668396,0.5939479470252991,0.00025,0.6759485602378845,0.607081413269043
42,0.6815581917762756,0.5944318771362305,0.00025,0.6743201613426208,0.6042978763580322
43,0.6827183365821838,0.5937215089797974,0.00025,0.6731802821159363,0.610156774520874
44,0.6826165914535522,0.5924459099769592,0.00025,0.6787168383598328,0.6063264012336731
45,0.6831660866737366,0.5923668146133423,0.00025,0.6687836050987244,0.6071368455886841
46,0.6833289265632629,0.5918014049530029,0.00025,0.6792053580284119,0.6034104824066162
47,0.6846518516540527,0.5911439657211304,0.00025,0.6722032427787781,0.6060532927513123
48,0.6872163414955139,0.590279757976532,0.00025,0.6780654788017273,0.6037909984588623
49,0.68426513671875,0.5901222229003906,0.00025,0.67659991979599,0.605004608631134
50,0.6859137415885925,0.5895206332206726,0.00025,0.6785539984703064,0.6019516587257385
51,0.6850792765617371,0.5899807214736938,0.00025,0.6767627596855164,0.6071619987487793
52,0.6854456067085266,0.5892432332038879,0.00025,0.6741573214530945,0.6052523255348206
53,0.685343861579895,0.5884588360786438,0.00025,0.6733431220054626,0.6050013303756714
54,0.6861376166343689,0.5891154408454895,0.00025,0.675297200679779,0.6064658761024475
55,0.6882339715957642,0.5872219800949097,0.00025,0.6759485602378845,0.606788158416748
56,0.6887631416320801,0.5864387154579163,0.00025,0.6730174422264099,0.607850193977356
57,0.6869720816612244,0.58810955286026,0.00025,0.6805080771446228,0.6039696335792542
58,0.6850996017456055,0.5873945355415344,0.00025,0.67839115858078,0.6020916700363159
59,0.6884578466415405,0.585899829864502,0.00025,0.6707376837730408,0.6098288297653198
60,0.6865040063858032,0.586434006690979,0.00025,0.6767627596855164,0.6048501133918762
