epoch,accuracy,loss,val_accuracy,val_loss
0,0.3523087203502655,1.1292097568511963,0.27024316787719727,1.1174476146697998
1,0.35184788703918457,1.0958458185195923,0.27024316787719727,1.116410493850708
2,0.35383015871047974,1.0936918258666992,0.27024316787719727,1.1303373575210571
3,0.35357940196990967,1.0930428504943848,0.27024316787719727,1.1153526306152344
4,0.3526780605316162,1.0930399894714355,0.27024316787719727,1.124475359916687
5,0.3540876805782318,1.0929193496704102,0.27024316787719727,1.1178877353668213
6,0.35419270396232605,1.0950977802276611,0.27024316787719727,1.1145380735397339
7,0.35488396883010864,1.0939544439315796,0.27024316787719727,1.1189411878585815
8,0.3548128008842468,1.0929155349731445,0.27024316787719727,1.1185048818588257
9,0.3551211655139923,1.0928975343704224,0.27024316787719727,1.117687702178955
10,0.3546433746814728,1.0966750383377075,0.27024316787719727,1.1178392171859741
11,0.3540334701538086,1.095184564590454,0.27024316787719727,1.1178120374679565
12,0.3551448881626129,1.0929372310638428,0.27024316787719727,1.1194355487823486
13,0.35492461919784546,1.0936447381973267,0.27024316787719727,1.1154766082763672
14,0.3553888499736786,1.0927678346633911,0.27024316787719727,1.120338797569275
15,0.35492801666259766,1.0928235054016113,0.27024316787719727,1.1204503774642944
16,0.35519570112228394,1.0933173894882202,0.27024316787719727,1.1189911365509033
17,0.355409175157547,1.0928000211715698,0.27024316787719727,1.1171380281448364
18,0.35452479124069214,1.0953025817871094,0.27024316787719727,1.1161701679229736
19,0.3554667830467224,1.0965951681137085,0.27024316787719727,1.1196165084838867
20,0.35524314641952515,1.0958431959152222,0.27024316787719727,1.1186870336532593
21,0.35519570112228394,1.0949954986572266,0.27024316787719727,1.1202573776245117
22,0.35453495383262634,1.0927338600158691,0.27024316787719727,1.1192086935043335
23,0.3547518253326416,1.0982074737548828,0.27024316787719727,1.1163945198059082
24,0.3555040657520294,1.0965300798416138,0.27024316787719727,1.123184323310852
