epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5279140472412109,0.8043167591094971,0.0005,0.5486077070236206,0.6861163377761841
1,0.6097327470779419,0.6572920083999634,0.0005,0.6323074698448181,0.6376371383666992
2,0.6348482966423035,0.6379734873771667,0.0005,0.6391467452049255,0.6341434717178345
3,0.641381561756134,0.6328560709953308,0.0005,0.6511968970298767,0.6261886358261108
4,0.643986701965332,0.6288539171218872,0.0005,0.6622700095176697,0.6210459470748901
5,0.6523721218109131,0.6243510246276855,0.0005,0.6679694056510925,0.6167128682136536
6,0.6518429517745972,0.6227553486824036,0.0005,0.6643869280815125,0.6167091727256775
7,0.6549569368362427,0.620867133140564,0.0005,0.6676437258720398,0.6162748336791992
8,0.6573789715766907,0.618402361869812,0.0005,0.6661781668663025,0.6142172813415527
9,0.6591496467590332,0.6166506409645081,0.0005,0.6528252959251404,0.6234474778175354
10,0.6613681316375732,0.6150566935539246,0.0005,0.6741573214530945,0.6103579998016357
11,0.6633830666542053,0.6129769086837769,0.0005,0.6653639674186707,0.612089991569519
12,0.667921781539917,0.610877513885498,0.0005,0.6691092848777771,0.6124774813652039
13,0.6699367165565491,0.608345627784729,0.0005,0.6687836050987244,0.6135607957839966
