epoch,accuracy,loss,val_accuracy,val_loss
0,0.3902234137058258,1.1790553331375122,0.3363393247127533,1.116192102432251
1,0.4287976920604706,1.0681706666946411,0.390338659286499,1.097249984741211
2,0.4589724540710449,1.0445890426635742,0.4040553867816925,1.0793882608413696
3,0.46599724888801575,1.0384151935577393,0.4090794026851654,1.0738221406936646
4,0.46974584460258484,1.034198522567749,0.41285645961761475,1.0713536739349365
5,0.4733434319496155,1.0296986103057861,0.41708534955978394,1.0669491291046143
6,0.47697585821151733,1.0258320569992065,0.42169371247291565,1.0647083520889282
7,0.4811001121997833,1.021863341331482,0.428579181432724,1.0633293390274048
8,0.4858168661594391,1.0173163414001465,0.4383561611175537,1.0510865449905396
9,0.49330633878707886,1.0092328786849976,0.4690786898136139,1.024469017982483
10,0.5064109563827515,0.9970642924308777,0.504301130771637,1.000494122505188
11,0.5157979726791382,0.9864060282707214,0.5100842118263245,0.9932801723480225
12,0.5199570655822754,0.9790688157081604,0.5161203145980835,0.988662838935852
13,0.5255529284477234,0.9736493825912476,0.5324032306671143,0.9777457118034363
14,0.5262538194656372,0.9710580110549927,0.5273430347442627,0.9800352454185486
15,0.527574360370636,0.9681505560874939,0.5321863889694214,0.9752346277236938
16,0.5298553109169006,0.9657169580459595,0.5393790602684021,0.9695983529090881
17,0.5304206609725952,0.9640113711357117,0.5388188362121582,0.9699188470840454
18,0.5308931469917297,0.9624940752983093,0.5377525687217712,0.9716696739196777
19,0.5327519178390503,0.960763692855835,0.5305237174034119,0.9746687412261963
20,0.5326473712921143,0.9601888060569763,0.5414573550224304,0.9667964577674866
21,0.5334606170654297,0.9584543704986572,0.5345176458358765,0.9699331521987915
22,0.535241961479187,0.9572994709014893,0.5422706007957458,0.9644899368286133
23,0.5344790816307068,0.9561941027641296,0.5415295958518982,0.9658699035644531
24,0.535966157913208,0.9547595977783203,0.5436259508132935,0.9622818827629089
25,0.5363843441009521,0.9543380737304688,0.5418910384178162,0.9643853902816772
26,0.5371124148368835,0.9531277418136597,0.5384573936462402,0.9672418832778931
27,0.5390138030052185,0.9514957666397095,0.5399031043052673,0.9643562436103821
28,0.5389092564582825,0.9508802890777588,0.5407344698905945,0.9646676778793335
29,0.5404660105705261,0.94952392578125,0.5376622080802917,0.9669464826583862
30,0.5418833494186401,0.9480485320091248,0.5266563296318054,0.9740986824035645
31,0.5422280430793762,0.9473530054092407,0.5338128209114075,0.9700265526771545
