epoch,accuracy,loss,val_accuracy,val_loss
0,0.584416925907135,0.681463360786438,0.6158819198608398,0.6624022126197815
1,0.5941208600997925,0.6717203855514526,0.6185137033462524,0.6608527302742004
2,0.595596432685852,0.6706346869468689,0.6219284534454346,0.6592341065406799
3,0.59706050157547,0.6699480414390564,0.6238098740577698,0.6562216877937317
4,0.597675621509552,0.6695893406867981,0.6198078393936157,0.6584341526031494
5,0.5978312492370605,0.6692351698875427,0.6241198182106018,0.6566091179847717
6,0.5984959602355957,0.6688910126686096,0.6132012605667114,0.6633286476135254
7,0.5987739562988281,0.6686550974845886,0.6178231239318848,0.6605978608131409
8,0.5994333028793335,0.6683225035667419,0.6205636262893677,0.6585723161697388
9,0.5997860431671143,0.668089747428894,0.6269636154174805,0.6552360653877258
10,0.599962055683136,0.6680376529693604,0.6215533018112183,0.6588380336761475
11,0.6003291010856628,0.6676906943321228,0.6228256821632385,0.6557613611221313
12,0.6003862023353577,0.6675899028778076,0.6207213401794434,0.657341718673706
13,0.6006281971931458,0.6673479080200195,0.6205527782440186,0.6586440205574036
14,0.6011922955513,0.6671885251998901,0.6188889145851135,0.6590620279312134
15,0.6016082763671875,0.6670882105827332,0.6198621988296509,0.6590815186500549
16,0.6015117764472961,0.6668981313705444,0.617763340473175,0.6603212356567383
17,0.6017890572547913,0.6668470501899719,0.6270941495895386,0.6550204753875732
18,0.6019209623336792,0.6667309403419495,0.6189758777618408,0.6596038341522217
19,0.6026821732521057,0.6664013266563416,0.6230594515800476,0.6570266485214233
20,0.6023634076118469,0.6664411425590515,0.6212487816810608,0.658471405506134
21,0.6023321747779846,0.6662975549697876,0.6195522546768188,0.6592010259628296
22,0.6026196479797363,0.6662975549697876,0.6209442615509033,0.657837986946106
23,0.6027582883834839,0.6660231947898865,0.6268820762634277,0.6549050807952881
24,0.6029037833213806,0.6660483479499817,0.6039519906044006,0.6664760708808899
25,0.6031756401062012,0.6659375429153442,0.6186007261276245,0.6603657603263855
26,0.6030376553535461,0.6658867001533508,0.6237935423851013,0.6581209301948547
27,0.6033122539520264,0.6657384634017944,0.6253595352172852,0.6559642553329468
28,0.6036242246627808,0.6655532121658325,0.6192803978919983,0.6590732932090759
29,0.6035392880439758,0.6655892133712769,0.6245710849761963,0.656615138053894
30,0.6040347814559937,0.6654638051986694,0.6208735704421997,0.6580572724342346
31,0.6038832068443298,0.6654592752456665,0.6186441779136658,0.6603831648826599
32,0.6042481660842896,0.6652123928070068,0.6243101358413696,0.6556874513626099
33,0.6042978167533875,0.6651932597160339,0.6225483417510986,0.6574152708053589
34,0.604543149471283,0.6651712656021118,0.6161320805549622,0.6612663865089417
35,0.6046240329742432,0.6651383638381958,0.6186714172363281,0.6591451168060303
36,0.6046199798583984,0.6649358868598938,0.6235162615776062,0.6569108963012695
