epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5288299322128296,0.8174742460250854,0.0005,0.5093632936477661,0.6959007382392883
1,0.6016526818275452,0.6651660203933716,0.0005,0.6116267442703247,0.653202474117279
2,0.6488510966300964,0.625278651714325,0.0005,0.6484286189079285,0.6203365325927734
3,0.6984511613845825,0.5699226260185242,0.0005,0.7230092883110046,0.5279560089111328
4,0.7258461713790894,0.5368996262550354,0.0005,0.7933561205863953,0.4951832890510559
5,0.7504732012748718,0.5030754804611206,0.0005,0.8303207755088806,0.4809267818927765
6,0.7620336413383484,0.4859151840209961,0.0005,0.832274854183197,0.4566798806190491
7,0.7682209610939026,0.47580331563949585,0.0005,0.8208760619163513,0.4171450138092041
8,0.7777664661407471,0.46411192417144775,0.0005,0.811431348323822,0.4372190535068512
9,0.7730649709701538,0.4642912447452545,0.0005,0.8526298403739929,0.3870464265346527
10,0.7774815559387207,0.4613396227359772,0.0005,0.8496987223625183,0.3935060203075409
11,0.7845236659049988,0.45180532336235046,0.0005,0.8446506857872009,0.41239625215530396
12,0.7879022359848022,0.4452900290489197,0.0005,0.8340660929679871,0.4188694953918457
13,0.7889809012413025,0.4442760646343231,0.0005,0.8453020453453064,0.40782779455184937
14,0.793316125869751,0.4374546706676483,0.0005,0.8378114104270935,0.40605250000953674
15,0.7905480861663818,0.4396840035915375,0.0005,0.8306464552879333,0.40556564927101135
16,0.7979565858840942,0.43012508749961853,0.0005,0.814525306224823,0.4429403841495514
17,0.7952496409416199,0.4330507814884186,0.0005,0.8272268176078796,0.4144473671913147
18,0.7989742159843445,0.4328126609325409,0.0005,0.8220159411430359,0.41624218225479126
19,0.799279510974884,0.4279915392398834,0.0005,0.8399283289909363,0.38966989517211914
