epoch,accuracy,loss,val_accuracy,val_loss
0,0.5238761305809021,1.2308894395828247,0.5273395776748657,1.1016662120819092
1,0.5305566787719727,1.07944917678833,0.5318771600723267,1.0704264640808105
2,0.5344027280807495,1.0577425956726074,0.5342814922332764,1.0572110414505005
3,0.5372551083564758,1.0441991090774536,0.5384857058525085,1.0421664714813232
4,0.5393407344818115,1.0352282524108887,0.5402747392654419,1.0339155197143555
5,0.5409020781517029,1.0279699563980103,0.5411773920059204,1.0272462368011475
6,0.5421079397201538,1.0224699974060059,0.5426818132400513,1.0216376781463623
7,0.5430465936660767,1.0176854133605957,0.543570876121521,1.016900658607483
8,0.5441029667854309,1.0133312940597534,0.5440479516983032,1.012432336807251
9,0.5447666645050049,1.0097070932388306,0.5451241135597229,1.0094867944717407
10,0.5455659031867981,1.0061990022659302,0.5459291338920593,1.0066932439804077
11,0.5458633303642273,1.0034618377685547,0.546400785446167,1.0038377046585083
12,0.5466687679290771,1.0004181861877441,0.5474687814712524,0.9992904663085938
13,0.5471636652946472,0.9977176189422607,0.5483253598213196,0.9973440170288086
