epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5337145924568176,0.7961041927337646,0.0005,0.5798729658126831,0.6695551872253418
1,0.6165509819984436,0.6518436074256897,0.0005,0.6313304305076599,0.6386173963546753
2,0.6340951919555664,0.6391445398330688,0.0005,0.6409379839897156,0.6318411231040955
3,0.6422160267829895,0.6327664256095886,0.0005,0.6573848128318787,0.6278753280639648
4,0.6461237668991089,0.6282704472541809,0.0005,0.6559192538261414,0.6245850920677185
5,0.649482011795044,0.6248977780342102,0.0005,0.6533138155937195,0.6226263642311096
6,0.6529827117919922,0.6232722401618958,0.0005,0.6476144194602966,0.6270605325698853
7,0.6541428565979004,0.622955858707428,0.0005,0.6718775629997253,0.6157094240188599
8,0.6549569368362427,0.6211956739425659,0.0005,0.665526807308197,0.6174569725990295
9,0.6552215218544006,0.6197484731674194,0.0005,0.6671552062034607,0.6189764738082886
10,0.6596177816390991,0.6177939772605896,0.0005,0.6656896471977234,0.6167957782745361
11,0.6609610915184021,0.6158491969108582,0.0005,0.6700863242149353,0.6155118942260742
12,0.6619583368301392,0.6145039200782776,0.0005,0.6681322455406189,0.6147390007972717
13,0.666313886642456,0.6133788228034973,0.0005,0.6726917624473572,0.6141846776008606
14,0.6678606867790222,0.6109071969985962,0.0005,0.6715518832206726,0.6141830086708069
15,0.6699977517127991,0.6107509136199951,0.0005,0.6697606444358826,0.6131903529167175
16,0.6708933115005493,0.6091198325157166,0.0005,0.6682950854301453,0.612260639667511
17,0.6738241314888,0.6067644357681274,0.0005,0.671714723110199,0.609544038772583
18,0.6731321215629578,0.6058621406555176,0.0005,0.6723660826683044,0.6094976663589478
