epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5307023525238037,0.8210378289222717,0.0005,0.5740107297897339,0.6818151473999023
1,0.6145767569541931,0.653741717338562,0.0005,0.6414265036582947,0.6340634822845459
2,0.6314086318016052,0.6396774053573608,0.0005,0.6472887396812439,0.6310257911682129
3,0.6399365067481995,0.6332173943519592,0.0005,0.6523367762565613,0.6260567903518677
4,0.6440070867538452,0.6323306560516357,0.0005,0.6547793745994568,0.6244444847106934
5,0.6520465016365051,0.625426173210144,0.0005,0.6660153269767761,0.6189054846763611
6,0.6532880067825317,0.6230725049972534,0.0005,0.6660153269767761,0.6183640956878662
7,0.6589460968971252,0.6202471852302551,0.0005,0.6612929701805115,0.6193587779998779
8,0.6602283716201782,0.6180123686790466,0.0005,0.6590132117271423,0.6209859251976013
9,0.6658457517623901,0.6153624653816223,0.0005,0.670412003993988,0.6119630932807922
10,0.6662731766700745,0.613532543182373,0.0005,0.6665038466453552,0.6151272058486938
11,0.6706897616386414,0.6104448437690735,0.0005,0.6723660826683044,0.610321044921875
12,0.6739665865898132,0.6077900528907776,0.0005,0.6723660826683044,0.6093342900276184
13,0.6724401116371155,0.6070584058761597,0.0005,0.6549422144889832,0.6238422989845276
14,0.6731728315353394,0.6062313318252563,0.0005,0.6695978045463562,0.6122745275497437
15,0.678912341594696,0.6020756363868713,0.0005,0.6793681979179382,0.6043952703475952
