epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5211341977119446,0.8006755709648132,0.0002,0.5111472606658936,0.6976010203361511
1,0.516374409198761,0.6942323446273804,0.0002,0.5111472606658936,0.6935862302780151
2,0.5233208537101746,0.6917387247085571,0.0002,0.5579332709312439,0.6856349110603333
3,0.5940767526626587,0.6640357375144958,0.0002,0.5930837988853455,0.6610698699951172
4,0.6154753565788269,0.6501505970954895,0.0002,0.6394630074501038,0.6520741581916809
5,0.6346975564956665,0.6351504921913147,0.0002,0.6537835597991943,0.6257321238517761
6,0.6534416675567627,0.6184685826301575,0.0002,0.6743693947792053,0.6125227212905884
7,0.671768844127655,0.6010830402374268,0.0002,0.7099267840385437,0.5854756832122803
8,0.6854481101036072,0.5890318155288696,0.0002,0.7243286967277527,0.5765734910964966
9,0.6948761343955994,0.5776011943817139,0.0002,0.7192839980125427,0.5634112358093262
10,0.7052093148231506,0.5639345049858093,0.0002,0.7610252499580383,0.5316029191017151
11,0.7317847013473511,0.5298795104026794,0.0002,0.7918633222579956,0.4861714243888855
12,0.7663032412528992,0.47588545083999634,0.0002,0.7728234529495239,0.46632280945777893
13,0.7788128852844238,0.4574984014034271,0.0002,0.80976402759552,0.4148402810096741
14,0.7869492769241333,0.445431649684906,0.0002,0.8323840498924255,0.3986859619617462
15,0.7888308167457581,0.44069331884384155,0.0002,0.8247355818748474,0.3994533121585846
16,0.7919328212738037,0.43636202812194824,0.0002,0.8340927362442017,0.4115997552871704
17,0.7975875735282898,0.4285306930541992,0.0002,0.8349878191947937,0.382402241230011
18,0.797831654548645,0.4264724552631378,0.0002,0.8246541619300842,0.42681753635406494
19,0.8001301884651184,0.4227117598056793,0.0002,0.8319771885871887,0.3832418918609619
20,0.8026931285858154,0.41776958107948303,0.0002,0.8388934135437012,0.39388182759284973
21,0.8202778697013855,0.39271992444992065,1e-04,0.8274206519126892,0.3796868622303009
22,0.8212440609931946,0.39037322998046875,1e-04,0.8384865522384644,0.36919736862182617
23,0.8243663907051086,0.38711097836494446,1e-04,0.8352319002151489,0.3704907298088074
24,0.8222305774688721,0.3886234760284424,1e-04,0.8402766585350037,0.3665674030780792
25,0.8225764036178589,0.38824647665023804,1e-04,0.8327909111976624,0.3854149580001831
26,0.8222916126251221,0.3879525065422058,1e-04,0.842473566532135,0.3616998791694641
27,0.8221594095230103,0.38616231083869934,1e-04,0.8252237439155579,0.38693997263908386
28,0.8241528272628784,0.3832874000072479,1e-04,0.8388120532035828,0.3619217276573181
29,0.8225560188293457,0.38562121987342834,1e-04,0.842229425907135,0.3600912094116211
30,0.8250986337661743,0.38180646300315857,1e-04,0.839056134223938,0.3666609227657318
31,0.8270920515060425,0.3795769512653351,1e-04,0.8423922061920166,0.35341164469718933
32,0.8246511816978455,0.382787823677063,1e-04,0.8309194445610046,0.3752717971801758
33,0.824386715888977,0.3816148042678833,1e-04,0.84524005651474,0.3552970886230469
34,0.8272344470024109,0.37749767303466797,1e-04,0.8174125552177429,0.4019089937210083
35,0.8278955221176147,0.3764059543609619,1e-04,0.842473566532135,0.3548813760280609
36,0.8279463648796082,0.3767634630203247,1e-04,0.8373474478721619,0.3606984317302704
37,0.8276107311248779,0.3769260346889496,1e-04,0.8284784555435181,0.38091862201690674
38,0.8267055749893188,0.3772816061973572,1e-04,0.8358014822006226,0.3594200015068054
39,0.8257495760917664,0.3774823546409607,1e-04,0.8441008925437927,0.35146743059158325
40,0.8280989527702332,0.37463250756263733,1e-04,0.8282343149185181,0.3835470974445343
41,0.8283836841583252,0.37310975790023804,1e-04,0.8442636132240295,0.35052621364593506
42,0.8263190984725952,0.37543582916259766,1e-04,0.8453214168548584,0.3494526445865631
43,0.8284854292869568,0.37592577934265137,1e-04,0.8234336972236633,0.3818570375442505
44,0.8285057544708252,0.37331193685531616,1e-04,0.8262001872062683,0.3771227300167084
45,0.8276311159133911,0.3739335238933563,1e-04,0.8383238315582275,0.37046632170677185
46,0.8304279446601868,0.3718303442001343,1e-04,0.8258746862411499,0.38503456115722656
47,0.8303262591362,0.3713974356651306,1e-04,0.8330349922180176,0.3707362115383148
48,0.8318009972572327,0.3696132302284241,1e-04,0.8445077538490295,0.34798625111579895
49,0.829197347164154,0.37212038040161133,1e-04,0.8429617285728455,0.35648539662361145
50,0.832980751991272,0.36839085817337036,1e-04,0.8426362872123718,0.351799875497818
51,0.8291770219802856,0.3721950054168701,1e-04,0.8295361995697021,0.3726801574230194
52,0.83038729429245,0.37004631757736206,1e-04,0.8438568115234375,0.34907805919647217
53,0.8297567367553711,0.370272696018219,1e-04,0.844344973564148,0.35870233178138733
54,0.8325536251068115,0.3684713542461395,1e-04,0.8437754511833191,0.35420525074005127
55,0.8310788869857788,0.37045055627822876,1e-04,0.8395443558692932,0.3596523106098175
56,0.8310992121696472,0.36907780170440674,1e-04,0.8478437662124634,0.34974604845046997
57,0.8307839632034302,0.37183713912963867,1e-04,0.8423922061920166,0.347394734621048
58,0.829319417476654,0.3736460506916046,1e-04,0.8459723591804504,0.34656623005867004
59,0.830733060836792,0.36935409903526306,1e-04,0.8466232419013977,0.34971264004707336
60,0.8324722051620483,0.3660546839237213,1e-04,0.8385679125785828,0.36630675196647644
61,0.8308348059654236,0.36925289034843445,1e-04,0.845646858215332,0.34558823704719543
62,0.8319739103317261,0.3668339252471924,1e-04,0.842880368232727,0.3552590012550354
63,0.830733060836792,0.3687809109687805,1e-04,0.8423922061920166,0.35692885518074036
64,0.8313941955566406,0.3674938380718231,1e-04,0.8479251265525818,0.3490651249885559
65,0.8322993516921997,0.3661128580570221,1e-04,0.8214808702468872,0.3902379870414734
66,0.8324925899505615,0.367432177066803,1e-04,0.8445077538490295,0.34295976161956787
67,0.833418071269989,0.36475691199302673,1e-04,0.8376728892326355,0.3611529469490051
68,0.831384003162384,0.36738085746765137,1e-04,0.8522375822067261,0.3374848961830139
69,0.8306924104690552,0.36852583289146423,1e-04,0.8312448859214783,0.37867650389671326
70,0.8345876932144165,0.3622497320175171,1e-04,0.8436940312385559,0.3525765538215637
71,0.8311500549316406,0.3682215213775635,1e-04,0.8496338725090027,0.34617480635643005
72,0.8328993916511536,0.36426010727882385,1e-04,0.8311635255813599,0.3859501779079437
73,0.8354827165603638,0.360710084438324,1e-04,0.8423108458518982,0.3511621057987213
74,0.8326756358146667,0.3647347092628479,1e-04,0.842229425907135,0.3454183042049408
75,0.834130048751831,0.362569123506546,1e-04,0.8474369645118713,0.35220450162887573
76,0.8354928493499756,0.3634471595287323,1e-04,0.8475183248519897,0.34954747557640076
77,0.8316484093666077,0.365646094083786,1e-04,0.8483319878578186,0.3456169068813324
78,0.8297668695449829,0.36917638778686523,1e-04,0.847762405872345,0.33994290232658386
79,0.8320450782775879,0.36694300174713135,1e-04,0.8461350798606873,0.34934261441230774
80,0.8358895182609558,0.3600974678993225,1e-04,0.8436940312385559,0.34834837913513184
81,0.8433647751808167,0.34637802839279175,5e-05,0.8529698848724365,0.34098467230796814
82,0.8462837338447571,0.34431588649749756,5e-05,0.8542717695236206,0.3347543776035309
83,0.84572434425354,0.3433294892311096,5e-05,0.8497965931892395,0.3409888446331024
84,0.8484907150268555,0.3402369022369385,5e-05,0.8514239192008972,0.3371814489364624
85,0.84560227394104,0.34526678919792175,5e-05,0.8510170578956604,0.34016668796539307
86,0.8472804427146912,0.34185683727264404,5e-05,0.8510984778404236,0.3402627408504486
87,0.8465583324432373,0.34204497933387756,5e-05,0.8559804558753967,0.33332204818725586
88,0.845195472240448,0.3436916470527649,5e-05,0.8535394668579102,0.3362635374069214
89,0.8468939661979675,0.3413034975528717,5e-05,0.8537835478782654,0.33355486392974854
90,0.8475651741027832,0.3428778350353241,5e-05,0.8536208271980286,0.3329715132713318
91,0.8464464545249939,0.3411329388618469,5e-05,0.8549227118492126,0.3373605012893677
92,0.8482161164283752,0.3388572931289673,5e-05,0.8432872295379639,0.348971426486969
93,0.847941517829895,0.339383602142334,5e-05,0.8497152328491211,0.34212255477905273
94,0.8478397727012634,0.3395102322101593,5e-05,0.8529698848724365,0.3305819630622864
95,0.8459887504577637,0.3415415287017822,5e-05,0.85052889585495,0.335458368062973
96,0.8470261693000793,0.3412685990333557,5e-05,0.8522375822067261,0.332213819026947
97,0.8461514711380005,0.34183305501937866,5e-05,0.8526444435119629,0.33733898401260376
98,0.847321093082428,0.33927497267723083,5e-05,0.8499593138694763,0.3378601372241974
99,0.84791100025177,0.33886897563934326,5e-05,0.854353129863739,0.3299869894981384
100,0.8473719358444214,0.3399861752986908,5e-05,0.8534581065177917,0.33917444944381714
101,0.8496501445770264,0.33954301476478577,5e-05,0.8310821652412415,0.3663512170314789
