epoch,accuracy,loss,val_accuracy,val_loss
0,0.6554854512214661,0.974457859992981,0.7130303978919983,0.7880330681800842
1,0.7188900113105774,0.7226552367210388,0.7255653738975525,0.6744388937950134
2,0.7286785244941711,0.655158519744873,0.7393495440483093,0.6327276825904846
3,0.73391193151474,0.6266748905181885,0.7360327243804932,0.6181918382644653
4,0.7383377552032471,0.610471785068512,0.7399526238441467,0.5991629958152771
5,0.7389085292816162,0.5983855724334717,0.7467154860496521,0.5847199559211731
6,0.742149829864502,0.5886179208755493,0.7437002062797546,0.5843372344970703
7,0.7443358302116394,0.5803881883621216,0.744604766368866,0.5789741277694702
8,0.7477170825004578,0.572572648525238,0.7486969828605652,0.5654058456420898
9,0.7498169541358948,0.5649974346160889,0.7610596418380737,0.555158793926239
10,0.7544581294059753,0.5574589967727661,0.755545973777771,0.5541027784347534
11,0.7558580040931702,0.5504928827285767,0.7591212391853333,0.5457483530044556
12,0.7597023844718933,0.5442087650299072,0.761275053024292,0.539365828037262
13,0.762965202331543,0.5363854765892029,0.7689424753189087,0.5243049263954163
14,0.7653665542602539,0.5299749970436096,0.7670471668243408,0.5259103775024414
15,0.769232451915741,0.5245587825775146,0.7598966360092163,0.5320923924446106
16,0.7692862749099731,0.5199451446533203,0.7776868343353271,0.5081973075866699
17,0.7745843529701233,0.5117644667625427,0.7751023173332214,0.50467848777771
18,0.7775564193725586,0.505107581615448,0.7741976976394653,0.5047468543052673
19,0.7790963053703308,0.5002110600471497,0.7855265736579895,0.48837193846702576
20,0.7818099856376648,0.49577683210372925,0.787034273147583,0.4908525347709656
21,0.7829191088676453,0.49187085032463074,0.7868188619613647,0.4857258200645447
22,0.787646472454071,0.4842875599861145,0.7854404449462891,0.4846324920654297
23,0.7878726124763489,0.4822904169559479,0.7974585294723511,0.4720878005027771
24,0.7912323474884033,0.4771376848220825,0.7899633646011353,0.4815385639667511
25,0.7929229736328125,0.47317540645599365,0.7953478097915649,0.4648555815219879
26,0.7951843738555908,0.46921178698539734,0.7996123433113098,0.4615534245967865
27,0.7973918914794922,0.4640187919139862,0.7972431778907776,0.4687904715538025
28,0.7996963262557983,0.4613770842552185,0.7996123433113098,0.4661844074726105
29,0.8008808493614197,0.4576530158519745,0.8049967885017395,0.45295941829681396
30,0.8020438551902771,0.45521727204322815,0.8048244714736938,0.44946417212486267
31,0.8031637668609619,0.452937513589859,0.8031445145606995,0.45169007778167725
32,0.8042405843734741,0.44919440150260925,0.8044798374176025,0.44719812273979187
33,0.8054035902023315,0.44813358783721924,0.8030152916908264,0.4551672637462616
34,0.8077726364135742,0.4454832077026367,0.8106827735900879,0.44522175192832947
35,0.8073311448097229,0.44262126088142395,0.8079259395599365,0.44230541586875916
36,0.8084510564804077,0.4412444233894348,0.817101001739502,0.43021470308303833
37,0.8107877969741821,0.43817970156669617,0.8157656788825989,0.43675312399864197
38,0.8127261400222778,0.4350736439228058,0.814301073551178,0.42826807498931885
39,0.8118538856506348,0.43341994285583496,0.8165410161018372,0.4289604723453522
40,0.8138460516929626,0.43261435627937317,0.8233469724655151,0.41662874817848206
41,0.8143952488899231,0.42940306663513184,0.816024124622345,0.4285125136375427
42,0.8166135549545288,0.42825251817703247,0.8155072331428528,0.43122801184654236
43,0.8167858123779297,0.42668962478637695,0.8234331011772156,0.4155842661857605
44,0.8169581294059753,0.424150675535202,0.8267068862915039,0.410857617855072
45,0.8191549181938171,0.4206344485282898,0.8244238495826721,0.41760745644569397
46,0.8193056583404541,0.42160263657569885,0.8249408006668091,0.4124351441860199
47,0.819047212600708,0.42061614990234375,0.8182640671730042,0.41907817125320435
48,0.8218685388565063,0.41732484102249146,0.8186517357826233,0.4210358262062073
49,0.8197363615036011,0.41735485196113586,0.821882426738739,0.4125417172908783
50,0.8205009698867798,0.4163406193256378,0.8246822953224182,0.40753811597824097
51,0.8212547302246094,0.41398489475250244,0.8218393325805664,0.41641533374786377
52,0.8221377730369568,0.41393253207206726,0.8270514607429504,0.40603402256965637
53,0.8229238390922546,0.41332709789276123,0.8242515325546265,0.40680110454559326
