epoch,accuracy,loss,val_accuracy,val_loss
0,0.3519488275051117,1.1946489810943604,0.29978448152542114,1.1150085926055908
1,0.3546830415725708,1.0987741947174072,0.305423378944397,1.1038914918899536
2,0.3542802631855011,1.0949385166168213,0.29978448152542114,1.1054103374481201
3,0.3526575565338135,1.094246506690979,0.305423378944397,1.1096919775009155
4,0.35283181071281433,1.0948113203048706,0.305423378944397,1.1220486164093018
5,0.3531765043735504,1.0938301086425781,0.305423378944397,1.1057822704315186
6,0.3550238609313965,1.0935168266296387,0.29978448152542114,1.1027809381484985
7,0.35252973437309265,1.093878149986267,0.29978448152542114,1.1149355173110962
8,0.35245227813720703,1.0936243534088135,0.305423378944397,1.1136870384216309
9,0.353211373090744,1.0934910774230957,0.305423378944397,1.1131560802459717
10,0.3538891077041626,1.0933043956756592,0.305423378944397,1.1082489490509033
11,0.35259944200515747,1.093502402305603,0.29978448152542114,1.1150212287902832
12,0.3543964624404907,1.0935648679733276,0.305423378944397,1.1174988746643066
13,0.35251426696777344,1.0936545133590698,0.305423378944397,1.1178655624389648
14,0.3530177175998688,1.0931757688522339,0.29978448152542114,1.1130262613296509
