epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5583620071411133,0.8164122700691223,0.0005,0.6358899474143982,0.6445038914680481
1,0.6349907517433167,0.6389589309692383,0.0005,0.6450089812278748,0.6323313117027283
2,0.6493191719055176,0.6286617517471313,0.0005,0.6612929701805115,0.6231863498687744
3,0.6544481515884399,0.6239362955093384,0.0005,0.6660153269767761,0.6202631592750549
4,0.6624468564987183,0.6189544796943665,0.0005,0.6635727286338806,0.6197075247764587
5,0.6674129366874695,0.6145437955856323,0.0005,0.6736688017845154,0.6123108267784119
6,0.6690818667411804,0.6104495525360107,0.0005,0.666829526424408,0.6139366030693054
7,0.6736002564430237,0.6081629395484924,0.0005,0.6705748438835144,0.6157008409500122
8,0.6749027967453003,0.6067903637886047,0.0005,0.6710633635520935,0.610382080078125
9,0.6784238815307617,0.6030241250991821,0.0005,0.6736688017845154,0.6096504926681519
10,0.6790955066680908,0.6012195944786072,0.0005,0.6806709170341492,0.6072512865066528
11,0.687012791633606,0.5942702889442444,0.0005,0.6897899508476257,0.5977286100387573
12,0.6950114965438843,0.5856321454048157,0.0005,0.700537383556366,0.5866765975952148
13,0.701829731464386,0.5781471133232117,0.0005,0.6860446333885193,0.5934577584266663
14,0.7031323313713074,0.5754513740539551,0.0005,0.6725289225578308,0.600283682346344
15,0.7038243412971497,0.573588490486145,0.0005,0.7070509791374207,0.5842244029045105
16,0.706653356552124,0.570696234703064,0.0005,0.695652186870575,0.5880702137947083
17,0.7076099514961243,0.5700682401657104,0.0005,0.7083536982536316,0.5769092440605164
18,0.7086479663848877,0.5678069591522217,0.0005,0.7003745436668396,0.5801234841346741
19,0.7101133465766907,0.5662813782691956,0.0005,0.7036313414573669,0.5799726843833923
20,0.7101133465766907,0.5659798979759216,0.0005,0.7225207686424255,0.5760529637336731
21,0.7159546613693237,0.5585536360740662,0.00025,0.7239863276481628,0.564020037651062
22,0.7170130014419556,0.5559974908828735,0.00025,0.7062367796897888,0.5782428979873657
23,0.7166262865066528,0.555418848991394,0.00025,0.7171470522880554,0.569218635559082
24,0.7176643013954163,0.5542932152748108,0.00025,0.7291972041130066,0.5590226054191589
25,0.7179695963859558,0.5531069040298462,0.00025,0.7212180495262146,0.56410151720047
26,0.719190776348114,0.5505879521369934,0.00025,0.7174727320671082,0.5570876598358154
27,0.7177457213401794,0.551150381565094,0.00025,0.7107962965965271,0.5661530494689941
28,0.7196792364120483,0.5508729815483093,0.00025,0.7272431254386902,0.5537720322608948
29,0.7193536162376404,0.5495710968971252,0.00025,0.7308256030082703,0.5573068261146545
30,0.7187430262565613,0.5489708185195923,0.00025,0.728057324886322,0.5571202039718628
31,0.7206968665122986,0.5489769577980042,0.00025,0.71828693151474,0.5630859136581421
32,0.7211446762084961,0.5486065745353699,0.00025,0.7275688052177429,0.5541229844093323
33,0.7230578064918518,0.5472317337989807,0.00025,0.7243120074272156,0.5633909106254578
34,0.722813606262207,0.5466480255126953,0.00025,0.7288715243339539,0.5530550479888916
35,0.7224879264831543,0.5468087196350098,0.00025,0.7248005270957947,0.5568628311157227
36,0.7222640514373779,0.5455477833747864,0.00025,0.7205666899681091,0.5581293702125549
37,0.7226100564002991,0.545726478099823,0.00025,0.7244748473167419,0.554520845413208
38,0.7229763865470886,0.5457032918930054,0.00025,0.7272431254386902,0.5515735149383545
39,0.7246249914169312,0.5447711944580078,0.00025,0.7230092883110046,0.5547367334365845
40,0.7222030162811279,0.5449258089065552,0.00025,0.726266086101532,0.5536785125732422
41,0.725622296333313,0.5431668162345886,0.00025,0.729360044002533,0.556653618812561
42,0.7247267365455627,0.5436699986457825,0.00025,0.7138902544975281,0.5621343851089478
43,0.7241772413253784,0.543455958366394,0.00025,0.7197524905204773,0.5556247234344482
44,0.7261717915534973,0.541623055934906,0.00025,0.7332682013511658,0.5522536635398865
45,0.7261107563972473,0.5428897738456726,0.00025,0.7239863276481628,0.5598849654197693
46,0.7248488664627075,0.5437847971916199,0.00025,0.7347337603569031,0.550117552280426
47,0.7273116111755371,0.542472243309021,0.00025,0.731151282787323,0.5534519553184509
48,0.7271690964698792,0.5422754883766174,0.00025,0.7248005270957947,0.5522991418838501
49,0.7266806364059448,0.5415388941764832,0.00025,0.7241491675376892,0.5538171529769897
50,0.7252559661865234,0.541664719581604,0.00025,0.7161700129508972,0.5595037341117859
51,0.7255001664161682,0.54058438539505,0.00025,0.7308256030082703,0.5494478940963745
52,0.729102611541748,0.5393432378768921,0.00025,0.7288715243339539,0.5521538853645325
53,0.7263550162315369,0.5395365357398987,0.00025,0.7283830046653748,0.5498961806297302
54,0.729041576385498,0.5389097929000854,0.00025,0.7285458445549011,0.5521729588508606
55,0.7276169061660767,0.5384828448295593,0.00025,0.7158443331718445,0.5566123127937317
56,0.7280442714691162,0.5389097929000854,0.00025,0.7254518866539001,0.5480021238327026
