epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5205065608024597,0.834755539894104,0.0004,0.5037655234336853,0.6956909894943237
1,0.5202533006668091,0.692645251750946,0.0004,0.5037655234336853,0.6939515471458435
2,0.520687460899353,0.6923382878303528,0.0004,0.5037655234336853,0.6936275362968445
3,0.520687460899353,0.6923348903656006,0.0004,0.5037655234336853,0.6940045952796936
4,0.520687460899353,0.6923434734344482,0.0004,0.5037655234336853,0.6936038136482239
5,0.520687460899353,0.6923433542251587,0.0004,0.5037655234336853,0.6937223076820374
6,0.520687460899353,0.6923450827598572,0.0004,0.5037655234336853,0.6936995983123779
7,0.520687460899353,0.6923300623893738,0.0004,0.5037655234336853,0.6935955882072449
8,0.520687460899353,0.6923340559005737,0.0004,0.5037655234336853,0.6935898661613464
9,0.520687460899353,0.6923201680183411,0.0004,0.5037655234336853,0.6940476298332214
10,0.520687460899353,0.6923320889472961,0.0004,0.5037655234336853,0.6936171054840088
11,0.520687460899353,0.6922926306724548,0.0004,0.5037655234336853,0.6942915916442871
