epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5563727617263794,0.7969921231269836,6e-05,0.61083984375,0.667913556098938
1,0.6247117519378662,0.6555148959159851,6e-05,0.6552191972732544,0.6368567943572998
2,0.6395026445388794,0.6424685120582581,6e-05,0.638671875,0.6378558874130249
3,0.6509196162223816,0.6337916254997253,6e-05,0.6580674648284912,0.6260433197021484
4,0.6592271327972412,0.62557452917099,6e-05,0.6721462607383728,0.621400773525238
5,0.6681857705116272,0.6180211901664734,6e-05,0.6771104335784912,0.6188406944274902
6,0.6739773154258728,0.6132371425628662,6e-05,0.6756727695465088,0.6168735027313232
7,0.6761474609375,0.6095514297485352,6e-05,0.6879611611366272,0.6065177917480469
8,0.6791347861289978,0.6067153811454773,6e-05,0.6854383945465088,0.6055996417999268
9,0.6815863847732544,0.6039716005325317,6e-05,0.6908366084098816,0.6047322750091553
10,0.6830986738204956,0.6016910672187805,6e-05,0.6929253339767456,0.601277232170105
11,0.6848110556602478,0.5999137163162231,6e-05,0.6907823085784912,0.6050446033477783
12,0.6848924160003662,0.5992140769958496,6e-05,0.6935763955116272,0.599442720413208
13,0.68743896484375,0.5971407890319824,6e-05,0.6920844316482544,0.601189374923706
14,0.6877000331878662,0.5959389209747314,6e-05,0.6955295205116272,0.5970169901847839
15,0.6890496015548706,0.5950026512145996,6e-05,0.6942002773284912,0.5992171168327332
16,0.6892971396446228,0.5945183634757996,6e-05,0.6952582597732544,0.5968353748321533
17,0.6898667812347412,0.5936644077301025,6e-05,0.6942274570465088,0.5984083414077759
18,0.6908162236213684,0.592482328414917,6e-05,0.6922471523284912,0.6021451950073242
19,0.6911281943321228,0.59202641248703,6e-05,0.6919487714767456,0.5999505519866943
20,0.6921115517616272,0.5908603668212891,6e-05,0.6952853798866272,0.5977574586868286
21,0.6934441328048706,0.5891261696815491,3e-05,0.6957194209098816,0.5961280465126038
22,0.6938951015472412,0.5888436436653137,3e-05,0.6990559697151184,0.5936518311500549
23,0.6946648359298706,0.5882619023323059,3e-05,0.6970757246017456,0.5943349003791809
24,0.6947190761566162,0.5885772705078125,3e-05,0.6991102695465088,0.5930284261703491
25,0.6943698525428772,0.5882139205932617,3e-05,0.6986491084098816,0.5945631265640259
26,0.6946580410003662,0.5875955820083618,3e-05,0.6985405683517456,0.5939110517501831
27,0.6948038935661316,0.5875431299209595,3e-05,0.699462890625,0.5924956202507019
28,0.6953566074371338,0.587277889251709,3e-05,0.6981608271598816,0.5939212441444397
29,0.6949734091758728,0.5871270298957825,3e-05,0.6991916298866272,0.5931054949760437
30,0.6950310468673706,0.5871192812919617,3e-05,0.6977810263633728,0.594133198261261
31,0.6947428584098816,0.587060809135437,3e-05,0.6988389492034912,0.5926095247268677
32,0.695953369140625,0.5861099362373352,3e-05,0.6996799111366272,0.5921758413314819
33,0.6962144374847412,0.5860733985900879,3e-05,0.6998426914215088,0.593268096446991
34,0.6961873173713684,0.5859401226043701,3e-05,0.6988932490348816,0.5932826399803162
35,0.6954514980316162,0.5861508250236511,3e-05,0.6997883915901184,0.5914459228515625
36,0.6968858242034912,0.585291862487793,3e-05,0.7003309726715088,0.5926070213317871
37,0.6967061161994934,0.585064709186554,3e-05,0.7017143964767456,0.5914533734321594
38,0.6969197392463684,0.5847448110580444,3e-05,0.7004123330116272,0.5918198227882385
39,0.6970112919807434,0.5851967334747314,3e-05,0.6985405683517456,0.5931211709976196
40,0.6972317099571228,0.5845020413398743,3e-05,0.6988661289215088,0.5923067927360535
41,0.6971164345741272,0.5844758749008179,3e-05,0.7013346552848816,0.591322660446167
42,0.6980997920036316,0.5839888453483582,3e-05,0.6995985507965088,0.5905346870422363
43,0.6971672773361206,0.5841696262359619,3e-05,0.6997883915901184,0.5927106738090515
44,0.6972215175628662,0.5842189192771912,3e-05,0.6985948085784912,0.5916109085083008
45,0.6968010663986206,0.5840268135070801,3e-05,0.69970703125,0.5917676091194153
46,0.6977403163909912,0.5838673114776611,3e-05,0.6975368857383728,0.5917754173278809
47,0.6978556513786316,0.5836935639381409,3e-05,0.7000868320465088,0.5920819044113159
48,0.6975436806678772,0.5836259126663208,3e-05,0.7004936933517456,0.5923335552215576
49,0.6982387900352478,0.582927405834198,3e-05,0.6961805820465088,0.5940030217170715
50,0.6979472041130066,0.583423376083374,3e-05,0.7004123330116272,0.5909159779548645
51,0.6987575888633728,0.5819756984710693,1.5e-05,0.6988389492034912,0.5911954045295715
52,0.6996799111366272,0.5817939639091492,1.5e-05,0.6988932490348816,0.591093897819519
53,0.6992831826210022,0.5818774700164795,1.5e-05,0.6998969316482544,0.5912200212478638
54,0.6987372636795044,0.5821226835250854,1.5e-05,0.6996256709098816,0.5903518199920654
55,0.7001173496246338,0.5813923478126526,1.5e-05,0.700927734375,0.5901718735694885
56,0.6997036337852478,0.5814592242240906,1.5e-05,0.6991373896598816,0.5907250046730042
57,0.6996731162071228,0.5813341736793518,1.5e-05,0.7012532353401184,0.5899598598480225
58,0.7003004550933838,0.5811903476715088,1.5e-05,0.6990559697151184,0.5904313325881958
59,0.6995849609375,0.5815784335136414,1.5e-05,0.7002766728401184,0.5904914140701294
60,0.7002902626991272,0.5811082124710083,1.5e-05,0.7003852128982544,0.5898973345756531
61,0.6996799111366272,0.5810602307319641,1.5e-05,0.6991916298866272,0.5916881561279297
62,0.7001105546951294,0.5813805460929871,1.5e-05,0.7001953125,0.5895771384239197
63,0.6995680332183838,0.5812681913375854,1.5e-05,0.7003580927848816,0.5913299918174744
64,0.700408935546875,0.5808517336845398,1.5e-05,0.7018229365348816,0.5892660617828369
65,0.7004428505897522,0.5806886553764343,1.5e-05,0.6999240517616272,0.5899078845977783
66,0.6998291015625,0.5811488032341003,1.5e-05,0.7010362148284912,0.5891510248184204
67,0.7006801962852478,0.5805678963661194,1.5e-05,0.7002495527267456,0.5896843075752258
68,0.7002224326133728,0.5807111263275146,1.5e-05,0.7000868320465088,0.5906717777252197
69,0.7005411982536316,0.5808088183403015,1.5e-05,0.7015244960784912,0.5891788601875305
70,0.6999545693397522,0.580630898475647,1.5e-05,0.7014973759651184,0.5887362957000732
71,0.7004360556602478,0.580243706703186,1.5e-05,0.7016872763633728,0.5898129940032959
72,0.7007717490196228,0.5801659226417542,1.5e-05,0.7015244960784912,0.5907917022705078
73,0.70025634765625,0.5803810954093933,1.5e-05,0.7022026777267456,0.589792788028717
74,0.7004055380821228,0.5803889036178589,1.5e-05,0.6976996660232544,0.5910434126853943
75,0.7011379599571228,0.5800579190254211,1.5e-05,0.7025010585784912,0.5893063545227051
76,0.7006394863128662,0.5800887942314148,1.5e-05,0.6997612714767456,0.5891183018684387
77,0.7005174160003662,0.5801453590393066,1.5e-05,0.6988118290901184,0.5910143852233887
78,0.7004225254058838,0.5799685120582581,1.5e-05,0.7014973759651184,0.589726984500885
79,0.7002529501914978,0.5801021456718445,1.5e-05,0.6998155117034912,0.5892587900161743
80,0.7005784511566162,0.5797095894813538,1.5e-05,0.7012803554534912,0.590519905090332
81,0.7019450068473816,0.5791712403297424,7.5e-06,0.7018229365348816,0.5899612903594971
82,0.7011074423789978,0.5792688131332397,7.5e-06,0.7009548544883728,0.5895987153053284
83,0.7016093134880066,0.5794972777366638,7.5e-06,0.701416015625,0.5884019136428833
84,0.7018635869026184,0.5791589021682739,7.5e-06,0.7013617753982544,0.5889065265655518
85,0.7010396122932434,0.5793749094009399,7.5e-06,0.7008734941482544,0.589540421962738
86,0.7008599042892456,0.5792816281318665,7.5e-06,0.702392578125,0.5886171460151672
87,0.7020161747932434,0.5789867639541626,7.5e-06,0.7023654580116272,0.5892175436019897
88,0.7017008662223816,0.5789840817451477,7.5e-06,0.7020399570465088,0.5892391800880432
89,0.7015143632888794,0.5789428949356079,7.5e-06,0.7017415165901184,0.5883324146270752
90,0.7017245888710022,0.5787158608436584,7.5e-06,0.7018229365348816,0.589901328086853
