epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5150014162063599,0.7936100363731384,0.0002,0.5111472606658936,0.6943214535713196
1,0.5156218409538269,0.6928529739379883,0.0002,0.5111472606658936,0.6929102540016174
2,0.5156218409538269,0.6927192807197571,0.0002,0.5111472606658936,0.6929106116294861
3,0.5156218409538269,0.6926904320716858,0.0002,0.5111472606658936,0.6929146647453308
4,0.5156218409538269,0.6926895380020142,0.0002,0.5111472606658936,0.6929128766059875
5,0.5156218409538269,0.6926809549331665,0.0002,0.5111472606658936,0.6929000020027161
6,0.5156218409538269,0.6926851272583008,0.0002,0.5111472606658936,0.6929029822349548
7,0.5156218409538269,0.6926901340484619,0.0002,0.5111472606658936,0.6929154396057129
8,0.5156218409538269,0.692680835723877,0.0002,0.5111472606658936,0.6929049491882324
9,0.5156218409538269,0.6926756501197815,0.0002,0.5111472606658936,0.6929052472114563
10,0.5156218409538269,0.6926816701889038,0.0002,0.5111472606658936,0.6929050087928772
