epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7085930109024048,0.6317557692527771,0.001,0.7448346614837646,0.5423151254653931
1,0.7417675256729126,0.5429890751838684,0.001,0.751753568649292,0.5285349488258362
2,0.7464019060134888,0.5312372446060181,0.001,0.7390370965003967,0.5348796248435974
3,0.7498911619186401,0.5243480801582336,0.001,0.7603664398193359,0.5073752403259277
4,0.7509588003158569,0.5191240906715393,0.001,0.7599131464958191,0.5076040029525757
5,0.753463864326477,0.5151933431625366,0.001,0.7629431486129761,0.5032718777656555
6,0.754191517829895,0.5133277773857117,0.001,0.7647802829742432,0.4967995285987854
7,0.7555633783340454,0.5108788013458252,0.001,0.7630863189697266,0.5007415413856506
8,0.7566906809806824,0.5086637735366821,0.001,0.7652574181556702,0.4962179958820343
9,0.7579730153083801,0.5066057443618774,0.001,0.7674285173416138,0.4912857711315155
10,0.7581877708435059,0.5054411292076111,0.001,0.7611060738563538,0.5066915154457092
11,0.7594343423843384,0.5037155747413635,0.001,0.767237663269043,0.4932951331138611
12,0.7602693438529968,0.5019718408584595,0.001,0.7648041248321533,0.4967712461948395
13,0.7612117528915405,0.5002993941307068,0.001,0.7683590054512024,0.48876452445983887
14,0.762458324432373,0.4990216791629791,0.001,0.7676194310188293,0.4915196895599365
15,0.7630130052566528,0.4978390038013458,0.001,0.772868275642395,0.48551973700523376
16,0.7630547881126404,0.497091144323349,0.001,0.770530104637146,0.4867693781852722
17,0.7638540267944336,0.4952586889266968,0.001,0.7681443095207214,0.4881117343902588
18,0.7639196515083313,0.49541065096855164,0.001,0.7736078500747681,0.4829658567905426
19,0.7663590908050537,0.4922727644443512,0.001,0.7690986394882202,0.48387834429740906
20,0.7675520181655884,0.49052974581718445,0.001,0.7707448601722717,0.4847674071788788
21,0.7661204934120178,0.4920111894607544,0.001,0.7733692526817322,0.4823211431503296
22,0.7669615149497986,0.4906125068664551,0.001,0.7748485207557678,0.4792240262031555
23,0.7671046853065491,0.4891164302825928,0.001,0.7708880305290222,0.48026758432388306
24,0.7673253417015076,0.4873916208744049,0.001,0.7695996761322021,0.48248258233070374
25,0.7683572173118591,0.4871585965156555,0.001,0.7763515710830688,0.47377336025238037
26,0.7692936062812805,0.4854517877101898,0.001,0.772868275642395,0.48012834787368774
27,0.7696813344955444,0.4849957227706909,0.001,0.780168890953064,0.47147777676582336
28,0.7690610289573669,0.4844716787338257,0.001,0.7795724868774414,0.47250890731811523
29,0.7718106508255005,0.48298513889312744,0.001,0.7799780368804932,0.4743783473968506
30,0.771190345287323,0.48272624611854553,0.001,0.7838908433914185,0.46661117672920227
31,0.7724726796150208,0.4805648624897003,0.001,0.7796201705932617,0.47041481733322144
32,0.7720372676849365,0.4799506962299347,0.001,0.7808369398117065,0.4683578610420227
33,0.7722699046134949,0.48007428646087646,0.001,0.7787612676620483,0.47073593735694885
34,0.7722877860069275,0.4799465537071228,0.001,0.7787851095199585,0.46914994716644287
35,0.7736656069755554,0.4778068959712982,0.001,0.7816720008850098,0.4652939736843109
36,0.7742799520492554,0.4782663881778717,0.001,0.7831512093544006,0.46410930156707764
37,0.7747511267662048,0.4773423969745636,0.001,0.7847497463226318,0.4635292887687683
38,0.7765583992004395,0.4755319356918335,0.001,0.779190719127655,0.47309958934783936
39,0.7754430174827576,0.47381728887557983,0.001,0.7799064517021179,0.4669243097305298
