epoch,accuracy,loss,val_accuracy,val_loss
0,0.5221858620643616,0.6949371099472046,0.5244954228401184,0.6924381256103516
1,0.5270534753799438,0.6915108561515808,0.5240342617034912,0.6921532154083252
2,0.5286500453948975,0.6906440854072571,0.5272352695465088,0.6915118098258972
3,0.5304195284843445,0.6900816559791565,0.5259873867034912,0.691712498664856
4,0.5323923230171204,0.6896618008613586,0.5233832597732544,0.6918271780014038
5,0.5334668755531311,0.6892650723457336,0.5324435830116272,0.6905879974365234
6,0.532971978187561,0.689130425453186,0.5337998867034912,0.6900336742401123
7,0.5339787602424622,0.6888911128044128,0.5311415195465088,0.6907684803009033
8,0.5325787663459778,0.688797116279602,0.5353732705116272,0.6894872784614563
9,0.5352261662483215,0.6885156035423279,0.5315483808517456,0.6904453039169312
10,0.5347923040390015,0.6883881688117981,0.5362412929534912,0.6898191571235657
11,0.5354939699172974,0.6881983280181885,0.5293782353401184,0.6905823349952698
12,0.536087155342102,0.6881018280982971,0.5284016728401184,0.6909540295600891
13,0.5362024307250977,0.6880441904067993,0.5342881679534912,0.6899470686912537
14,0.5361244678497314,0.6878591775894165,0.5321723222732544,0.6901853084564209
15,0.5374159216880798,0.6876588463783264,0.5328776240348816,0.6901085376739502
16,0.5379955768585205,0.6876718401908875,0.5305446982383728,0.6908131241798401
17,0.5372125506401062,0.6875757575035095,0.5370008945465088,0.6891669631004333
18,0.5389379262924194,0.6872692704200745,0.5308430790901184,0.690720796585083
19,0.5387548804283142,0.6872079968452454,0.5335015058517456,0.68996262550354
20,0.5387616753578186,0.6871362328529358,0.5365668535232544,0.689116358757019
21,0.5396836400032043,0.6870171427726746,0.5364311933517456,0.6895458698272705
22,0.5407446622848511,0.6868659257888794,0.5347222089767456,0.6892421245574951
23,0.539873480796814,0.6868674755096436,0.5377061367034912,0.6891862750053406
24,0.5407615900039673,0.6867197751998901,0.5359700322151184,0.6897224187850952
25,0.5401514768600464,0.6866220831871033,0.5387098789215088,0.6884684562683105
26,0.5404802560806274,0.6866722702980042,0.5406358242034912,0.6888837218284607
27,0.5406633019447327,0.6865663528442383,0.53662109375,0.6892833113670349
28,0.5410293936729431,0.6864752769470215,0.5316298007965088,0.6898497343063354
29,0.5423717498779297,0.686258852481842,0.5371364951133728,0.6894215941429138
30,0.5408632755279541,0.6863346695899963,0.5391709804534912,0.6887695789337158
31,0.5415751338005066,0.6862591505050659,0.5404459834098816,0.6888883709907532
32,0.5435310006141663,0.686059296131134,0.5361870527267456,0.6893728971481323
33,0.5428801774978638,0.6859304904937744,0.5343967080116272,0.6897686719894409
34,0.5418293476104736,0.6861332058906555,0.5360514521598816,0.6896703839302063
35,0.5434564352035522,0.6858199834823608,0.5331760048866272,0.6894958019256592
